"id","series_id","period","value","footnote"
167263,1350,"2007-06-01",23.3,""
167264,1350,"2007-07-01",23.2,""
167265,1350,"2007-08-01",23.2,""
167266,1350,"2007-09-01",23.1,""
167267,1350,"2007-10-01",23.1,""
167268,1350,"2007-11-01",23.1,""
167269,1350,"2007-12-01",23.1,""
167428,1358,"2006-01-01",65,""
167429,1358,"2006-02-01",65.2,""
167430,1358,"2006-03-01",65,""
167431,1358,"2006-04-01",64.7,""
167432,1358,"2006-05-01",64.5,""
167433,1358,"2006-06-01",65.1,""
167434,1358,"2006-07-01",64.7,""
167435,1358,"2006-08-01",64.9,""
167436,1358,"2006-09-01",65.5,""
167437,1358,"2006-10-01",65,""
167438,1358,"2006-11-01",65.2,""
167439,1358,"2006-12-01",64.9,""
167440,1358,"2007-01-01",64.7,""
167441,1358,"2007-02-01",64.6,""
167442,1358,"2007-03-01",64.4,""
167443,1358,"2007-04-01",64.4,""
167444,1358,"2007-05-01",64.7,""
167445,1358,"2007-06-01",64.4,""
167446,1358,"2007-07-01",64.9,""
167447,1358,"2007-08-01",65.1,""
167448,1358,"2007-09-01",64.4,""
167449,1358,"2007-10-01",64.1,""
167450,1358,"2007-11-01",63.5,""
167451,1358,"2007-12-01",63.9,""
167610,1003,"2006-01-01",1893.8,""
167611,1003,"2006-02-01",1899.5,""
167612,1003,"2006-03-01",1900.8,""
167613,1003,"2006-04-01",1908.6,""
167614,1003,"2006-05-01",1905.3,""
167615,1003,"2006-06-01",1886.9,""
167616,1003,"2006-07-01",1897.1,""
167617,1003,"2006-08-01",1900.6,""
167618,1003,"2006-09-01",1907.9,""
167619,1003,"2006-10-01",1922.4,""
167620,1003,"2006-11-01",1922.2,""
167621,1003,"2006-12-01",1932.7,""
167622,1003,"2007-01-01",1940.8,""
167623,1003,"2007-02-01",1939.5,""
167624,1003,"2007-03-01",1944.3,""
167625,1003,"2007-04-01",1942.1,""
167626,1003,"2007-05-01",1941.5,""
167627,1003,"2007-06-01",1951.5,""
167628,1003,"2007-07-01",1945.9,""
167629,1003,"2007-08-01",1945.4,""
167630,1003,"2007-09-01",1948.7,""
167631,1003,"2007-10-01",1946.5,""
167632,1003,"2007-11-01",1946.8,""
167633,1003,"2007-12-01",1948.7,""
167792,999,"2006-01-01",122.1,""
167793,999,"2006-02-01",123,""
167794,999,"2006-03-01",123.1,""
167795,999,"2006-04-01",125,""
167796,999,"2006-05-01",124.6,""
167797,999,"2006-06-01",122.8,""
167798,999,"2006-07-01",124.8,""
167799,999,"2006-08-01",125.1,""
167800,999,"2006-09-01",125.6,""
167801,999,"2006-10-01",127.8,""
167802,999,"2006-11-01",127.2,""
167803,999,"2006-12-01",127.4,""
167804,999,"2007-01-01",127.1,""
167805,999,"2007-02-01",126.8,""
167806,999,"2007-03-01",127.3,""
167807,999,"2007-04-01",126.8,""
167808,999,"2007-05-01",125.8,""
167809,999,"2007-06-01",127.5,""
167810,999,"2007-07-01",125.8,""
167811,999,"2007-08-01",125.1,""
167812,999,"2007-09-01",124.2,""
167813,999,"2007-10-01",122.5,""
167814,999,"2007-11-01",121.4,""
167815,999,"2007-12-01",120.5,""
167974,998,"2006-01-01",254.1,""
167975,998,"2006-02-01",253.4,""
167976,998,"2006-03-01",252.6,""
167977,998,"2006-04-01",253.3,""
167978,998,"2006-05-01",253.2,""
167979,998,"2006-06-01",252.5,""
167980,998,"2006-07-01",251.2,""
167981,998,"2006-08-01",250.3,""
167982,998,"2006-09-01",249.4,""
167983,998,"2006-10-01",249.9,""
167984,998,"2006-11-01",249.7,""
167985,998,"2006-12-01",250.4,""
167986,998,"2007-01-01",250.3,""
167987,998,"2007-02-01",250.4,""
167988,998,"2007-03-01",250.3,""
167989,998,"2007-04-01",249.7,""
167990,998,"2007-05-01",249.8,""
167991,998,"2007-06-01",250.3,""
167992,998,"2007-07-01",249.4,""
167993,998,"2007-08-01",248.5,""
167994,998,"2007-09-01",248.1,""
167995,998,"2007-10-01",247.6,""
167996,998,"2007-11-01",247.3,""
167997,998,"2007-12-01",246.9,""
168156,1014,"2006-01-01",366.5,""
168157,1014,"2006-02-01",371.5,""
168158,1014,"2006-03-01",371.1,""
168159,1014,"2006-04-01",371.5,""
168160,1014,"2006-05-01",368.8,""
168161,1014,"2006-06-01",366.2,""
168162,1014,"2006-07-01",367.2,""
168163,1014,"2006-08-01",368.5,""
168164,1014,"2006-09-01",370.9,""
168165,1014,"2006-10-01",373.5,""
168166,1014,"2006-11-01",375,""
168167,1014,"2006-12-01",375.8,""
168168,1014,"2007-01-01",375.4,""
168169,1014,"2007-02-01",376.5,""
168170,1014,"2007-03-01",377.5,""
168171,1014,"2007-04-01",377.6,""
168172,1014,"2007-05-01",377.8,""
168173,1014,"2007-06-01",378.6,""
168174,1014,"2007-07-01",379.2,""
168175,1014,"2007-08-01",378.4,""
168176,1014,"2007-09-01",378.3,""
168177,1014,"2007-10-01",378.7,""
168178,1014,"2007-11-01",378.7,""
168179,1014,"2007-12-01",379.6,""
168338,997,"2006-01-01",95.3,""
168339,997,"2006-02-01",95.6,""
168340,997,"2006-03-01",95.7,""
168341,997,"2006-04-01",96.7,""
168342,997,"2006-05-01",96.7,""
168343,997,"2006-06-01",96.3,""
168344,997,"2006-07-01",97.5,""
168345,997,"2006-08-01",98.1,""
168346,997,"2006-09-01",98.5,""
168347,997,"2006-10-01",99.4,""
168348,997,"2006-11-01",99.3,""
168349,997,"2006-12-01",99.7,""
168350,997,"2007-01-01",100.1,""
168351,997,"2007-02-01",99.7,""
168352,997,"2007-03-01",100.4,""
168353,997,"2007-04-01",100.2,""
168354,997,"2007-05-01",100.4,""
168355,997,"2007-06-01",100.4,""
168356,997,"2007-07-01",100.4,""
168357,997,"2007-08-01",100.3,""
168358,997,"2007-09-01",100.7,""
168359,997,"2007-10-01",101,""
168360,997,"2007-11-01",101.1,""
168361,997,"2007-12-01",101.4,""
168520,1015,"2006-01-01",219.7,""
168521,1015,"2006-02-01",218.2,""
168522,1015,"2006-03-01",217.6,""
168523,1015,"2006-04-01",218.7,""
168524,1015,"2006-05-01",218.9,""
168525,1015,"2006-06-01",216.4,""
168526,1015,"2006-07-01",217.7,""
168527,1015,"2006-08-01",217.6,""
168528,1015,"2006-09-01",219.6,""
168529,1015,"2006-10-01",221.1,""
168530,1015,"2006-11-01",219.9,""
168531,1015,"2006-12-01",224.3,""
168532,1015,"2007-01-01",228,""
168533,1015,"2007-02-01",227.4,""
168534,1015,"2007-03-01",226.9,""
168535,1015,"2007-04-01",227,""
168536,1015,"2007-05-01",227,""
168537,1015,"2007-06-01",228.4,""
168538,1015,"2007-07-01",227.2,""
168539,1015,"2007-08-01",226.9,""
168540,1015,"2007-09-01",227.4,""
168541,1015,"2007-10-01",225.4,""
168542,1015,"2007-11-01",225.5,""
168543,1015,"2007-12-01",226.5,""
168702,1012,"2006-01-01",185.2,""
168703,1012,"2006-02-01",185.5,""
168704,1012,"2006-03-01",185.6,""
168705,1012,"2006-04-01",186.8,""
168706,1012,"2006-05-01",186.8,""
168707,1012,"2006-06-01",185,""
168708,1012,"2006-07-01",186.8,""
168709,1012,"2006-08-01",187.3,""
168710,1012,"2006-09-01",188.3,""
168711,1012,"2006-10-01",191.5,""
168712,1012,"2006-11-01",191.5,""
168713,1012,"2006-12-01",192.5,""
168714,1012,"2007-01-01",192.7,""
168715,1012,"2007-02-01",193.3,""
168716,1012,"2007-03-01",194.1,""
168717,1012,"2007-04-01",194.7,""
168718,1012,"2007-05-01",195,""
168719,1012,"2007-06-01",196.3,""
168720,1012,"2007-07-01",197,""
168721,1012,"2007-08-01",197.3,""
168722,1012,"2007-09-01",198,""
168723,1012,"2007-10-01",198,""
168724,1012,"2007-11-01",198.5,""
168725,1012,"2007-12-01",198.6,""
168884,1016,"2006-01-01",207.3,""
168885,1016,"2006-02-01",206.6,""
168886,1016,"2006-03-01",205.2,""
168887,1016,"2006-04-01",206.5,""
168888,1016,"2006-05-01",206.6,""
168889,1016,"2006-06-01",204.9,""
168890,1016,"2006-07-01",207.4,""
168891,1016,"2006-08-01",208,""
168892,1016,"2006-09-01",208.8,""
168893,1016,"2006-10-01",211,""
168894,1016,"2006-11-01",212.2,""
168895,1016,"2006-12-01",213.5,""
168896,1016,"2007-01-01",216.4,""
168897,1016,"2007-02-01",215.2,""
168898,1016,"2007-03-01",216.6,""
168899,1016,"2007-04-01",216,""
168900,1016,"2007-05-01",215.3,""
168901,1016,"2007-06-01",218,""
168902,1016,"2007-07-01",216.6,""
168903,1016,"2007-08-01",217.2,""
168904,1016,"2007-09-01",217.7,""
168905,1016,"2007-10-01",218.7,""
168906,1016,"2007-11-01",218.8,""
168907,1016,"2007-12-01",219.3,""
169066,1004,"2006-01-01",338.3,""
169067,1004,"2006-02-01",339.8,""
169068,1004,"2006-03-01",341.4,""
169069,1004,"2006-04-01",341.7,""
169070,1004,"2006-05-01",341.8,""
169071,1004,"2006-06-01",335.2,""
169072,1004,"2006-07-01",336.8,""
169073,1004,"2006-08-01",338.2,""
169074,1004,"2006-09-01",339.6,""
169075,1004,"2006-10-01",341.2,""
169076,1004,"2006-11-01",340.4,""
169077,1004,"2006-12-01",342.1,""
169078,1004,"2007-01-01",343.9,""
169079,1004,"2007-02-01",343.3,""
169080,1004,"2007-03-01",344.5,""
169081,1004,"2007-04-01",343.6,""
169082,1004,"2007-05-01",343.7,""
169083,1004,"2007-06-01",344.6,""
169084,1004,"2007-07-01",344.5,""
169085,1004,"2007-08-01",346.4,""
169086,1004,"2007-09-01",349.4,""
169087,1004,"2007-10-01",350,""
169088,1004,"2007-11-01",351.2,""
169089,1004,"2007-12-01",351.3,""
169248,1405,"2006-01-01",395.1,""
169249,1405,"2006-02-01",396.1,""
169250,1405,"2006-03-01",396.9,""
169251,1405,"2006-04-01",396.9,""
169252,1405,"2006-05-01",397.5,""
169253,1405,"2006-06-01",398,""
169254,1405,"2006-07-01",398.7,""
169255,1405,"2006-08-01",399.9,""
169256,1405,"2006-09-01",399.7,""
169257,1405,"2006-10-01",400.3,""
169258,1405,"2006-11-01",401.4,""
169259,1405,"2006-12-01",402.6,""
169260,1405,"2007-01-01",403,""
169261,1405,"2007-02-01",403.9,""
169262,1405,"2007-03-01",405,""
169263,1405,"2007-04-01",405.9,""
169264,1405,"2007-05-01",406.8,""
169265,1405,"2007-06-01",406.5,""
169266,1405,"2007-07-01",407.7,""
169267,1405,"2007-08-01",407.7,""
169268,1405,"2007-09-01",407.5,""
169269,1405,"2007-10-01",407.8,""
169270,1405,"2007-11-01",408.5,""
169271,1405,"2007-12-01",408.3,""
169430,1407,"2006-01-01",22.7,""
169431,1407,"2006-02-01",23.2,""
169432,1407,"2006-03-01",23,""
169433,1407,"2006-04-01",23,""
169434,1407,"2006-05-01",22.8,""
169435,1407,"2006-06-01",22.7,""
169436,1407,"2006-07-01",22.8,""
169437,1407,"2006-08-01",22.8,""
169438,1407,"2006-09-01",22.7,""
169439,1407,"2006-10-01",22.5,""
169440,1407,"2006-11-01",22.5,""
169441,1407,"2006-12-01",22.8,""
169442,1407,"2007-01-01",22.8,""
169443,1407,"2007-02-01",22.7,""
169444,1407,"2007-03-01",23.1,""
169445,1407,"2007-04-01",22.9,""
169446,1407,"2007-05-01",23.1,""
169447,1407,"2007-06-01",23.2,""
169448,1407,"2007-07-01",23.3,""
169449,1407,"2007-08-01",23.4,""
169450,1407,"2007-09-01",23.4,""
169451,1407,"2007-10-01",23.2,""
169452,1407,"2007-11-01",23.6,""
169453,1407,"2007-12-01",23.5,""
169612,1392,"2006-01-01",40.8,""
169613,1392,"2006-02-01",40.8,""
169614,1392,"2006-03-01",41,""
169615,1392,"2006-04-01",41.2,""
169616,1392,"2006-05-01",41.4,""
169617,1392,"2006-06-01",41.5,""
169618,1392,"2006-07-01",41.7,""
169619,1392,"2006-08-01",41.9,""
169620,1392,"2006-09-01",41.9,""
169621,1392,"2006-10-01",42,""
169622,1392,"2006-11-01",42,""
169623,1392,"2006-12-01",42.4,""
169624,1392,"2007-01-01",42.1,""
169625,1392,"2007-02-01",42.2,""
169626,1392,"2007-03-01",42.2,""
169627,1392,"2007-04-01",42.3,""
169628,1392,"2007-05-01",42.1,""
169629,1392,"2007-06-01",42,""
169630,1392,"2007-07-01",41.9,""
169631,1392,"2007-08-01",41.8,""
169632,1392,"2007-09-01",41.9,""
169633,1392,"2007-10-01",42,""
169634,1392,"2007-11-01",42.1,""
169635,1392,"2007-12-01",42.1,""
169794,1402,"2006-01-01",79.7,""
169795,1402,"2006-02-01",79.7,""
169796,1402,"2006-03-01",79.9,""
169797,1402,"2006-04-01",79.8,""
169798,1402,"2006-05-01",79.8,""
169799,1402,"2006-06-01",80.2,""
169800,1402,"2006-07-01",80.1,""
169801,1402,"2006-08-01",80.3,""
169802,1402,"2006-09-01",80.2,""
169803,1402,"2006-10-01",80.3,""
169804,1402,"2006-11-01",80.4,""
169805,1402,"2006-12-01",80.7,""
169806,1402,"2007-01-01",80.9,""
169807,1402,"2007-02-01",80.8,""
169808,1402,"2007-03-01",81.2,""
169809,1402,"2007-04-01",81.2,""
169810,1402,"2007-05-01",81.2,""
169811,1402,"2007-06-01",81.3,""
169812,1402,"2007-07-01",81.4,""
169813,1402,"2007-08-01",81.3,""
169814,1402,"2007-09-01",81.4,""
169815,1402,"2007-10-01",81.5,""
169816,1402,"2007-11-01",81.5,""
169817,1402,"2007-12-01",81.4,""
169976,1388,"2006-01-01",29.1,""
169977,1388,"2006-02-01",29.1,""
169978,1388,"2006-03-01",29.1,""
169979,1388,"2006-04-01",29.2,""
169980,1388,"2006-05-01",29.3,""
169981,1388,"2006-06-01",29.2,""
169982,1388,"2006-07-01",29.5,""
169983,1388,"2006-08-01",29.8,""
169984,1388,"2006-09-01",29.8,""
169985,1388,"2006-10-01",29.9,""
169986,1388,"2006-11-01",30,""
169987,1388,"2006-12-01",30.1,""
169988,1388,"2007-01-01",30.3,""
169989,1388,"2007-02-01",30.5,""
169990,1388,"2007-03-01",30.7,""
169991,1388,"2007-04-01",30.8,""
169992,1388,"2007-05-01",30.9,""
169993,1388,"2007-06-01",31,""
169994,1388,"2007-07-01",31.1,""
169995,1388,"2007-08-01",31.1,""
169996,1388,"2007-09-01",31.1,""
169997,1388,"2007-10-01",31.3,""
169998,1388,"2007-11-01",31.3,""
169999,1388,"2007-12-01",31.1,""
170158,1393,"2006-01-01",25.3,""
170159,1393,"2006-02-01",25.4,""
170160,1393,"2006-03-01",25.4,""
170161,1393,"2006-04-01",25.5,""
170162,1393,"2006-05-01",25.5,""
170163,1393,"2006-06-01",25.5,""
170164,1393,"2006-07-01",25.6,""
170165,1393,"2006-08-01",25.6,""
170166,1393,"2006-09-01",25.8,""
170167,1393,"2006-10-01",26.1,""
170168,1393,"2006-11-01",26.4,""
170169,1393,"2006-12-01",26.5,""
170170,1393,"2007-01-01",26.7,""
170171,1393,"2007-02-01",26.9,""
170172,1393,"2007-03-01",27,""
170173,1393,"2007-04-01",27.4,""
170174,1393,"2007-05-01",27.8,""
170175,1393,"2007-06-01",27.9,""
170176,1393,"2007-07-01",27.9,""
170177,1393,"2007-08-01",27.9,""
170178,1393,"2007-09-01",28,""
170179,1393,"2007-10-01",27.6,""
170180,1393,"2007-11-01",27.8,""
170181,1393,"2007-12-01",27.9,""
170340,1404,"2006-01-01",58,""
170341,1404,"2006-02-01",58.1,""
170342,1404,"2006-03-01",58.2,""
170343,1404,"2006-04-01",58.2,""
170344,1404,"2006-05-01",58.3,""
170345,1404,"2006-06-01",58.3,""
170346,1404,"2006-07-01",58.6,""
170347,1404,"2006-08-01",58.8,""
170348,1404,"2006-09-01",59,""
170349,1404,"2006-10-01",58.8,""
170350,1404,"2006-11-01",59,""
170351,1404,"2006-12-01",59,""
170352,1404,"2007-01-01",59.2,""
170353,1404,"2007-02-01",59.2,""
170354,1404,"2007-03-01",59.4,""
170355,1404,"2007-04-01",59.7,""
170356,1404,"2007-05-01",60,""
170357,1404,"2007-06-01",60,""
170358,1404,"2007-07-01",60.3,""
170359,1404,"2007-08-01",60.3,""
170360,1404,"2007-09-01",60.6,""
170361,1404,"2007-10-01",60.7,""
170362,1404,"2007-11-01",60.6,""
170363,1404,"2007-12-01",60.7,""
170522,1401,"2006-01-01",42,""
170523,1401,"2006-02-01",42.1,""
170524,1401,"2006-03-01",42.3,""
170525,1401,"2006-04-01",42.3,""
170526,1401,"2006-05-01",42.6,""
170527,1401,"2006-06-01",42.6,""
170528,1401,"2006-07-01",42.3,""
170529,1401,"2006-08-01",42.7,""
170530,1401,"2006-09-01",42.7,""
170531,1401,"2006-10-01",42.8,""
170532,1401,"2006-11-01",42.9,""
170533,1401,"2006-12-01",43,""
170534,1401,"2007-01-01",43.2,""
170535,1401,"2007-02-01",43.3,""
170536,1401,"2007-03-01",43.2,""
170537,1401,"2007-04-01",43.1,""
170538,1401,"2007-05-01",43.1,""
170539,1401,"2007-06-01",42.7,""
170540,1401,"2007-07-01",42.9,""
170541,1401,"2007-08-01",43.2,""
170542,1401,"2007-09-01",42.8,""
170543,1401,"2007-10-01",43.3,""
170544,1401,"2007-11-01",43.3,""
170545,1401,"2007-12-01",43.3,""
170704,1396,"2006-01-01",15.6,""
170705,1396,"2006-02-01",15.6,""
170706,1396,"2006-03-01",15.6,""
170707,1396,"2006-04-01",15.6,""
170708,1396,"2006-05-01",15.6,""
170709,1396,"2006-06-01",15.6,""
170710,1396,"2006-07-01",15.7,""
170711,1396,"2006-08-01",15.7,""
170712,1396,"2006-09-01",15.7,""
170713,1396,"2006-10-01",15.7,""
170714,1396,"2006-11-01",15.8,""
170715,1396,"2006-12-01",15.7,""
170716,1396,"2007-01-01",15.9,""
170717,1396,"2007-02-01",15.9,""
170718,1396,"2007-03-01",15.9,""
170719,1396,"2007-04-01",15.8,""
170720,1396,"2007-05-01",15.8,""
170721,1396,"2007-06-01",15.8,""
170722,1396,"2007-07-01",15.8,""
170723,1396,"2007-08-01",15.7,""
170724,1396,"2007-09-01",15.7,""
170725,1396,"2007-10-01",15.7,""
170726,1396,"2007-11-01",15.7,""
170727,1396,"2007-12-01",15.7,""
170886,1399,"2006-01-01",75.1,""
170887,1399,"2006-02-01",75.2,""
170888,1399,"2006-03-01",75.4,""
170889,1399,"2006-04-01",75.2,""
170890,1399,"2006-05-01",75.3,""
170891,1399,"2006-06-01",75.5,""
170892,1399,"2006-07-01",75.4,""
170893,1399,"2006-08-01",75.3,""
170894,1399,"2006-09-01",74.9,""
170895,1399,"2006-10-01",75.3,""
170896,1399,"2006-11-01",75.5,""
170897,1399,"2006-12-01",75.4,""
170898,1399,"2007-01-01",74.9,""
170899,1399,"2007-02-01",75.3,""
170900,1399,"2007-03-01",75.2,""
170901,1399,"2007-04-01",75.2,""
170902,1399,"2007-05-01",75.4,""
170903,1399,"2007-06-01",75.2,""
170904,1399,"2007-07-01",76.1,""
170905,1399,"2007-08-01",75.9,""
170906,1399,"2007-09-01",75.6,""
170907,1399,"2007-10-01",75.5,""
170908,1399,"2007-11-01",75.6,""
170909,1399,"2007-12-01",75.6,""
171068,1531,"2006-01-01",2771.9,""
171069,1531,"2006-02-01",2772.2,""
171070,1531,"2006-03-01",2778.3,""
171071,1531,"2006-04-01",2782.1,""
171072,1531,"2006-05-01",2783.5,""
171073,1531,"2006-06-01",2786.2,""
171074,1531,"2006-07-01",2787.8,""
171075,1531,"2006-08-01",2790,""
171076,1531,"2006-09-01",2789.6,""
171077,1531,"2006-10-01",2782.5,""
171078,1531,"2006-11-01",2783.9,""
171079,1531,"2006-12-01",2789.3,""
171080,1531,"2007-01-01",2789.8,""
171081,1531,"2007-02-01",2790.4,""
171082,1531,"2007-03-01",2797.6,""
171083,1531,"2007-04-01",2789.9,""
171084,1531,"2007-05-01",2790.2,""
171085,1531,"2007-06-01",2795.9,""
171086,1531,"2007-07-01",2801.7,""
171087,1531,"2007-08-01",2804.1,""
171088,1531,"2007-09-01",2802.6,""
171089,1531,"2007-10-01",2802,""
171090,1531,"2007-11-01",2804.9,""
171091,1531,"2007-12-01",2805.7,""
171250,1535,"2006-01-01",132,""
171251,1535,"2006-02-01",132.8,""
171252,1535,"2006-03-01",134.6,""
171253,1535,"2006-04-01",134.6,""
171254,1535,"2006-05-01",134.4,""
171255,1535,"2006-06-01",134.8,""
171256,1535,"2006-07-01",134.7,""
171257,1535,"2006-08-01",135,""
171258,1535,"2006-09-01",135.1,""
171259,1535,"2006-10-01",134.7,""
171260,1535,"2006-11-01",134.5,""
171261,1535,"2006-12-01",134.6,""
171262,1535,"2007-01-01",135.6,""
171263,1535,"2007-02-01",136,""
171264,1535,"2007-03-01",138.2,""
171265,1535,"2007-04-01",137.9,""
171266,1535,"2007-05-01",138.1,""
171267,1535,"2007-06-01",138.5,""
171268,1535,"2007-07-01",137.8,""
171269,1535,"2007-08-01",138,""
171270,1535,"2007-09-01",137.8,""
171271,1535,"2007-10-01",138.5,""
171272,1535,"2007-11-01",138.4,""
171273,1535,"2007-12-01",138.3,""
171432,1536,"2006-01-01",406.4,""
171433,1536,"2006-02-01",404.9,""
171434,1536,"2006-03-01",404.2,""
171435,1536,"2006-04-01",404,""
171436,1536,"2006-05-01",402.9,""
171437,1536,"2006-06-01",401.9,""
171438,1536,"2006-07-01",400,""
171439,1536,"2006-08-01",398.7,""
171440,1536,"2006-09-01",396.5,""
171441,1536,"2006-10-01",393.3,""
171442,1536,"2006-11-01",392,""
171443,1536,"2006-12-01",389.9,""
171444,1536,"2007-01-01",390.4,""
171445,1536,"2007-02-01",388.9,""
171446,1536,"2007-03-01",387.8,""
171447,1536,"2007-04-01",384.8,""
171448,1536,"2007-05-01",379.4,""
171449,1536,"2007-06-01",378.4,""
171450,1536,"2007-07-01",378.8,""
171451,1536,"2007-08-01",376.5,""
171452,1536,"2007-09-01",375.1,""
171453,1536,"2007-10-01",374.4,""
171454,1536,"2007-11-01",373.6,""
171455,1536,"2007-12-01",372.4,""
171614,1530,"2006-01-01",604.8,""
171615,1530,"2006-02-01",605.7,""
171616,1530,"2006-03-01",606.9,""
171617,1530,"2006-04-01",607.6,""
171618,1530,"2006-05-01",607.8,""
171619,1530,"2006-06-01",606.8,""
171620,1530,"2006-07-01",607.1,""
171621,1530,"2006-08-01",608.4,""
171622,1530,"2006-09-01",608.6,""
171623,1530,"2006-10-01",607,""
171624,1530,"2006-11-01",607.6,""
171625,1530,"2006-12-01",610.2,""
171626,1530,"2007-01-01",610.6,""
171627,1530,"2007-02-01",610.1,""
171628,1530,"2007-03-01",612,""
171629,1530,"2007-04-01",610.6,""
171630,1530,"2007-05-01",610.6,""
171631,1530,"2007-06-01",610.4,""
171632,1530,"2007-07-01",609.8,""
171633,1530,"2007-08-01",609.7,""
171634,1530,"2007-09-01",610,""
171635,1530,"2007-10-01",610.5,""
171636,1530,"2007-11-01",611.8,""
171637,1530,"2007-12-01",611.7,""
171796,1529,"2006-01-01",49.2,""
171797,1529,"2006-02-01",49.3,""
171798,1529,"2006-03-01",49.5,""
171799,1529,"2006-04-01",50,""
171800,1529,"2006-05-01",50,""
171801,1529,"2006-06-01",49.8,""
171802,1529,"2006-07-01",49.4,""
171803,1529,"2006-08-01",49.4,""
171804,1529,"2006-09-01",49.6,""
171805,1529,"2006-10-01",49.6,""
171806,1529,"2006-11-01",49.6,""
171807,1529,"2006-12-01",49.5,""
171808,1529,"2007-01-01",49.2,""
171809,1529,"2007-02-01",49.4,""
171810,1529,"2007-03-01",49.3,""
171811,1529,"2007-04-01",49.7,""
171812,1529,"2007-05-01",50,""
171813,1529,"2007-06-01",50.1,""
171814,1529,"2007-07-01",50.8,""
171815,1529,"2007-08-01",50.8,""
171816,1529,"2007-09-01",50.9,""
171817,1529,"2007-10-01",50.9,""
171818,1529,"2007-11-01",51,""
171819,1529,"2007-12-01",51.2,""
171978,1522,"2006-01-01",144,""
171979,1522,"2006-02-01",143.9,""
171980,1522,"2006-03-01",143.9,""
171981,1522,"2006-04-01",143.7,""
171982,1522,"2006-05-01",143.4,""
171983,1522,"2006-06-01",143.1,""
171984,1522,"2006-07-01",143.2,""
171985,1522,"2006-08-01",143.5,""
171986,1522,"2006-09-01",143.5,""
171987,1522,"2006-10-01",143.4,""
171988,1522,"2006-11-01",143.5,""
171989,1522,"2006-12-01",143.6,""
171990,1522,"2007-01-01",143.4,""
171991,1522,"2007-02-01",143.8,""
171992,1522,"2007-03-01",144.2,""
171993,1522,"2007-04-01",144.3,""
171994,1522,"2007-05-01",144.6,""
171995,1522,"2007-06-01",145,""
171996,1522,"2007-07-01",145.3,""
171997,1522,"2007-08-01",145.3,""
171998,1522,"2007-09-01",145.5,""
171999,1522,"2007-10-01",145.4,""
172000,1522,"2007-11-01",145.5,""
172001,1522,"2007-12-01",145.8,""
172160,1526,"2006-01-01",318.6,""
172161,1526,"2006-02-01",317.7,""
172162,1526,"2006-03-01",318.2,""
172163,1526,"2006-04-01",317.9,""
172164,1526,"2006-05-01",318,""
172165,1526,"2006-06-01",319.4,""
172166,1526,"2006-07-01",319.4,""
172167,1526,"2006-08-01",319.6,""
172168,1526,"2006-09-01",320,""
172169,1526,"2006-10-01",318.6,""
172170,1526,"2006-11-01",320.3,""
172171,1526,"2006-12-01",322.1,""
172172,1526,"2007-01-01",318.5,""
172173,1526,"2007-02-01",319.1,""
172174,1526,"2007-03-01",319.4,""
172175,1526,"2007-04-01",319.9,""
172176,1526,"2007-05-01",321.1,""
172177,1526,"2007-06-01",322,""
172178,1526,"2007-07-01",326.4,""
172179,1526,"2007-08-01",325.5,""
172180,1526,"2007-09-01",324.9,""
172181,1526,"2007-10-01",324.7,""
172182,1526,"2007-11-01",325.4,""
172183,1526,"2007-12-01",326.5,""
172342,1534,"2006-01-01",335.6,""
172343,1534,"2006-02-01",335.7,""
172344,1534,"2006-03-01",337.1,""
172345,1534,"2006-04-01",338.7,""
172346,1534,"2006-05-01",340,""
172347,1534,"2006-06-01",341.4,""
172348,1534,"2006-07-01",341.3,""
172349,1534,"2006-08-01",342.4,""
172350,1534,"2006-09-01",343.2,""
172351,1534,"2006-10-01",343.9,""
172352,1534,"2006-11-01",344.8,""
172353,1534,"2006-12-01",345.3,""
172354,1534,"2007-01-01",345.8,""
172355,1534,"2007-02-01",347.4,""
172356,1534,"2007-03-01",348.3,""
172357,1534,"2007-04-01",347.4,""
172358,1534,"2007-05-01",348.4,""
172359,1534,"2007-06-01",349.4,""
172360,1534,"2007-07-01",350.9,""
172361,1534,"2007-08-01",351.7,""
172362,1534,"2007-09-01",352.8,""
172363,1534,"2007-10-01",352.2,""
172364,1534,"2007-11-01",352.1,""
172365,1534,"2007-12-01",352.8,""
172524,1533,"2006-01-01",267.6,""
172525,1533,"2006-02-01",268.2,""
172526,1533,"2006-03-01",269.2,""
172527,1533,"2006-04-01",268.8,""
172528,1533,"2006-05-01",268.9,""
172529,1533,"2006-06-01",268.6,""
172530,1533,"2006-07-01",271.5,""
172531,1533,"2006-08-01",270.8,""
172532,1533,"2006-09-01",271.2,""
172533,1533,"2006-10-01",272.4,""
172534,1533,"2006-11-01",271.7,""
172535,1533,"2006-12-01",272.8,""
172536,1533,"2007-01-01",273.7,""
172537,1533,"2007-02-01",273.9,""
172538,1533,"2007-03-01",275.2,""
172539,1533,"2007-04-01",275.1,""
172540,1533,"2007-05-01",274.7,""
172541,1533,"2007-06-01",276.5,""
172542,1533,"2007-07-01",276.2,""
172543,1533,"2007-08-01",277.4,""
172544,1533,"2007-09-01",277.2,""
172545,1533,"2007-10-01",277.3,""
172546,1533,"2007-11-01",278.3,""
172547,1533,"2007-12-01",278.4,""
172706,1537,"2006-01-01",413.3,""
172707,1537,"2006-02-01",413.2,""
172708,1537,"2006-03-01",414,""
